user_id,subscription_status,change_date,cancellation_reason
138956,active,2024-02-28 10:44:00,price
52982,cancelled,2024-02-28 10:45:00,
133597,cancelled,2024-02-28 10:46:00,price
70687,renewed,2024-02-28 10:47:00,
87387,renewed,2024-02-28 10:48:00,
122846,cancelled,2024-02-28 10:49:00,price
74729,active,2024-02-28 10:50:00,other
42748,active,2024-02-28 10:51:00,other
118189,active,2024-02-28 10:52:00,price
70728,cancelled,2024-02-28 10:53:00,
167637,cancelled,2024-02-28 10:54:00,price
17293,cancelled,2024-02-28 10:55:00,other
62486,renewed,2024-02-28 10:56:00,
118401,cancelled,2024-02-28 10:57:00,
186201,cancelled,2024-02-28 10:58:00,price
199741,cancelled,2024-02-28 10:59:00,content
34676,cancelled,2024-02-28 11:00:00,content
142938,active,2024-02-28 11:01:00,
104515,cancelled,2024-02-28 11:02:00,price
179077,cancelled,2024-02-28 11:03:00,other
39066,cancelled,2024-02-28 11:04:00,content
112824,active,2024-02-28 11:05:00,price
78248,renewed,2024-02-28 11:06:00,content
127286,cancelled,2024-02-28 11:07:00,other
54043,active,2024-02-28 11:08:00,other
80789,renewed,2024-02-28 11:09:00,price
157607,renewed,2024-02-28 11:10:00,
34111,renewed,2024-02-28 11:11:00,content
41763,cancelled,2024-02-28 11:12:00,
187102,cancelled,2024-02-28 11:13:00,price
46978,cancelled,2024-02-28 11:14:00,other
90502,renewed,2024-02-28 11:15:00,
72714,cancelled,2024-02-28 11:16:00,price
197743,active,2024-02-28 11:17:00,other
96787,active,2024-02-28 11:18:00,content
140576,active,2024-02-28 11:19:00,content
163058,active,2024-02-28 11:20:00,content
102030,renewed,2024-02-28 11:21:00,
35516,active,2024-02-28 11:22:00,content
185445,cancelled,2024-02-28 11:23:00,content
44506,renewed,2024-02-28 11:24:00,
190563,cancelled,2024-02-28 11:25:00,
21181,active,2024-02-28 11:26:00,
89479,cancelled,2024-02-28 11:27:00,content
87971,cancelled,2024-02-28 11:28:00,content
82934,active,2024-02-28 11:29:00,price
95274,cancelled,2024-02-28 11:30:00,
158133,active,2024-02-28 11:31:00,price
120043,renewed,2024-02-28 11:32:00,price
87626,active,2024-02-28 11:33:00,content
77930,active,2024-02-28 11:34:00,price
97928,cancelled,2024-02-28 11:35:00,
86742,cancelled,2024-02-28 11:36:00,
172027,renewed,2024-02-28 11:37:00,price
71063,active,2024-02-28 11:38:00,other
125539,active,2024-02-28 11:39:00,content
127760,cancelled,2024-02-28 11:40:00,
100830,active,2024-02-28 11:41:00,
14507,active,2024-02-28 11:42:00,other
124639,active,2024-02-28 11:43:00,price
17424,active,2024-02-28 11:44:00,other
152527,active,2024-02-28 11:45:00,
40909,renewed,2024-02-28 11:46:00,other
12007,renewed,2024-02-28 11:47:00,price
161769,renewed,2024-02-28 11:48:00,other
27688,active,2024-02-28 11:49:00,
28669,renewed,2024-02-28 11:50:00,price
140922,cancelled,2024-02-28 11:51:00,content
51807,active,2024-02-28 11:52:00,
25654,active,2024-02-28 11:53:00,content
132068,active,2024-02-28 11:54:00,content
141503,renewed,2024-02-28 11:55:00,content
148048,active,2024-02-28 11:56:00,price
142236,active,2024-02-28 11:57:00,content
195260,active,2024-02-28 11:58:00,content
79960,renewed,2024-02-28 11:59:00,
113028,renewed,2024-02-28 12:00:00,content
50621,active,2024-02-28 12:01:00,price
70883,active,2024-02-28 12:02:00,other
63092,active,2024-02-28 12:03:00,content
114818,cancelled,2024-02-28 12:04:00,other
52383,active,2024-02-28 12:05:00,content
67668,active,2024-02-28 12:06:00,content
178304,active,2024-02-28 12:07:00,content
81080,renewed,2024-02-28 12:08:00,content
24598,active,2024-02-28 12:09:00,price
60859,active,2024-02-28 12:10:00,
180675,active,2024-02-28 12:11:00,content
65869,active,2024-02-28 12:12:00,content
27916,cancelled,2024-02-28 12:13:00,content
94462,renewed,2024-02-28 12:14:00,content
15298,active,2024-02-28 12:15:00,other
89950,active,2024-02-28 12:16:00,other
132732,active,2024-02-28 12:17:00,price
51960,active,2024-02-28 12:18:00,content
180798,active,2024-02-28 12:19:00,
89969,active,2024-02-28 12:20:00,price
139981,renewed,2024-02-28 12:21:00,price
156643,cancelled,2024-02-28 12:22:00,content
98979,active,2024-02-28 12:23:00,other
11292,cancelled,2024-02-28 12:24:00,content
101511,cancelled,2024-02-28 12:25:00,price
103210,renewed,2024-02-28 12:26:00,other
77906,cancelled,2024-02-28 12:27:00,content
81647,active,2024-02-28 12:28:00,content
109189,active,2024-02-28 12:29:00,price
48808,renewed,2024-02-28 12:30:00,price
104809,active,2024-02-28 12:31:00,price
87549,active,2024-02-28 12:32:00,
70529,active,2024-02-28 12:33:00,content
105280,renewed,2024-02-28 12:34:00,other
142940,cancelled,2024-02-28 12:35:00,content
181356,cancelled,2024-02-28 12:36:00,price
82733,active,2024-02-28 12:37:00,other
153872,active,2024-02-28 12:38:00,price
55620,active,2024-02-28 12:39:00,content
197068,renewed,2024-02-28 12:40:00,other
161968,cancelled,2024-02-28 12:41:00,other
169603,active,2024-02-28 12:42:00,other
78187,renewed,2024-02-28 12:43:00,content
78600,active,2024-02-28 12:44:00,other
14619,active,2024-02-28 12:45:00,
161643,active,2024-02-28 12:46:00,content
44962,cancelled,2024-02-28 12:47:00,other
88173,active,2024-02-28 12:48:00,price
106688,cancelled,2024-02-28 12:49:00,other
117751,active,2024-02-28 12:50:00,content
26231,cancelled,2024-02-28 12:51:00,content
95345,cancelled,2024-02-28 12:52:00,
111669,cancelled,2024-02-28 12:53:00,content
49465,active,2024-02-28 12:54:00,content
50285,renewed,2024-02-28 12:55:00,other
37495,active,2024-02-28 12:56:00,content
103874,renewed,2024-02-28 12:57:00,content
135870,active,2024-02-28 12:58:00,other
116579,cancelled,2024-02-28 12:59:00,
26351,cancelled,2024-02-28 13:00:00,
136981,cancelled,2024-02-28 13:01:00,other
58512,renewed,2024-02-28 13:02:00,content
51313,active,2024-02-28 13:03:00,content
112675,cancelled,2024-02-28 13:04:00,price
177083,active,2024-02-28 13:05:00,price
133454,active,2024-02-28 13:06:00,price
188922,active,2024-02-28 13:07:00,other
50971,active,2024-02-28 13:08:00,content
128717,active,2024-02-28 13:09:00,
20257,cancelled,2024-02-28 13:10:00,content
117432,cancelled,2024-02-28 13:11:00,content
195253,renewed,2024-02-28 13:12:00,price
147402,cancelled,2024-02-28 13:13:00,other
68936,renewed,2024-02-28 13:14:00,
111151,cancelled,2024-02-28 13:15:00,content
69915,active,2024-02-28 13:16:00,content
106203,renewed,2024-02-28 13:17:00,other
115533,active,2024-02-28 13:18:00,price
18760,renewed,2024-02-28 13:19:00,price
110466,active,2024-02-28 13:20:00,price
194441,cancelled,2024-02-28 13:21:00,other
75604,active,2024-02-28 13:22:00,price
42790,active,2024-02-28 13:23:00,price
122484,renewed,2024-02-28 13:24:00,price
75167,active,2024-02-28 13:25:00,other
26351,renewed,2024-02-28 13:26:00,content
162174,cancelled,2024-02-28 13:27:00,content
34024,cancelled,2024-02-28 13:28:00,
79369,cancelled,2024-02-28 13:29:00,content
85366,active,2024-02-28 13:30:00,content
12767,active,2024-02-28 13:31:00,price
124670,renewed,2024-02-28 13:32:00,price
135760,active,2024-02-28 13:33:00,other
36141,renewed,2024-02-28 13:34:00,
22160,active,2024-02-28 13:35:00,other
98590,active,2024-02-28 13:36:00,other
96233,renewed,2024-02-28 13:37:00,content
161687,active,2024-02-28 13:38:00,price
165613,active,2024-02-28 13:39:00,content
53240,cancelled,2024-02-28 13:40:00,price
102024,active,2024-02-28 13:41:00,price
145591,active,2024-02-28 13:42:00,
194533,active,2024-02-28 13:43:00,other
80247,active,2024-02-28 13:44:00,other
153300,active,2024-02-28 13:45:00,price
157348,cancelled,2024-02-28 13:46:00,content
163225,renewed,2024-02-28 13:47:00,
181855,renewed,2024-02-28 13:48:00,content
143323,cancelled,2024-02-28 13:49:00,price
71990,cancelled,2024-02-28 13:50:00,price
164239,cancelled,2024-02-28 13:51:00,
149391,active,2024-02-28 13:52:00,price
149228,cancelled,2024-02-28 13:53:00,
190209,active,2024-02-28 13:54:00,other
196109,active,2024-02-28 13:55:00,
97240,active,2024-02-28 13:56:00,
167627,active,2024-02-28 13:57:00,
154447,cancelled,2024-02-28 13:58:00,price
56094,active,2024-02-28 13:59:00,other
169781,renewed,2024-02-28 14:00:00,other
166750,cancelled,2024-02-28 14:01:00,other
28801,active,2024-02-28 14:02:00,content
110869,renewed,2024-02-28 14:03:00,
141115,active,2024-02-28 14:04:00,other
83421,active,2024-02-28 14:05:00,
58850,cancelled,2024-02-28 14:06:00,content
33525,renewed,2024-02-28 14:07:00,other
194669,active,2024-02-28 14:08:00,
146470,cancelled,2024-02-28 14:09:00,other
54002,active,2024-02-28 14:10:00,content
45977,active,2024-02-28 14:11:00,other
120002,cancelled,2024-02-28 14:12:00,price
76179,active,2024-02-28 14:13:00,
40241,cancelled,2024-02-28 14:14:00,content
191163,active,2024-02-28 14:15:00,other
129921,renewed,2024-02-28 14:16:00,
47405,renewed,2024-02-28 14:17:00,content
132682,active,2024-02-28 14:18:00,content
182409,active,2024-02-28 14:19:00,other
24662,cancelled,2024-02-28 14:20:00,other
26173,active,2024-02-28 14:21:00,
39062,cancelled,2024-02-28 14:22:00,content
123799,active,2024-02-28 14:23:00,content
44658,renewed,2024-02-28 14:24:00,other
93210,renewed,2024-02-28 14:25:00,content
149854,active,2024-02-28 14:26:00,other
197925,cancelled,2024-02-28 14:27:00,other
192780,cancelled,2024-02-28 14:28:00,other
87670,renewed,2024-02-28 14:29:00,price
163639,cancelled,2024-02-28 14:30:00,content
178490,active,2024-02-28 14:31:00,
102628,active,2024-02-28 14:32:00,content
185031,renewed,2024-02-28 14:33:00,content
135425,renewed,2024-02-28 14:34:00,price
33168,cancelled,2024-02-28 14:35:00,content
77320,active,2024-02-28 14:36:00,price
128346,active,2024-02-28 14:37:00,other
170626,active,2024-02-28 14:38:00,content
94636,active,2024-02-28 14:39:00,
186610,cancelled,2024-02-28 14:40:00,other
89245,cancelled,2024-02-28 14:41:00,other
106368,renewed,2024-02-28 14:42:00,content
127108,renewed,2024-02-28 14:43:00,price
161301,active,2024-02-28 14:44:00,other
119974,cancelled,2024-02-28 14:45:00,content
167605,renewed,2024-02-28 14:46:00,
15506,renewed,2024-02-28 14:47:00,other
122514,active,2024-02-28 14:48:00,other
130129,active,2024-02-28 14:49:00,content
193171,active,2024-02-28 14:50:00,other
32291,cancelled,2024-02-28 14:51:00,content
114726,cancelled,2024-02-28 14:52:00,
141497,active,2024-02-28 14:53:00,content
26184,renewed,2024-02-28 14:54:00,price
169048,renewed,2024-02-28 14:55:00,price
94557,cancelled,2024-02-28 14:56:00,price
41823,cancelled,2024-02-28 14:57:00,content
163982,active,2024-02-28 14:58:00,content
165577,cancelled,2024-02-28 14:59:00,content
162245,renewed,2024-02-28 15:00:00,content
143943,cancelled,2024-02-28 15:01:00,
26519,active,2024-02-28 15:02:00,price
31077,active,2024-02-28 15:03:00,price
82202,active,2024-02-28 15:04:00,
80326,active,2024-02-28 15:05:00,content
90372,active,2024-02-28 15:06:00,content
24615,cancelled,2024-02-28 15:07:00,other
57541,renewed,2024-02-28 15:08:00,other
63360,active,2024-02-28 15:09:00,
62798,renewed,2024-02-28 15:10:00,content
172550,active,2024-02-28 15:11:00,content
109814,renewed,2024-02-28 15:12:00,price
180373,active,2024-02-28 15:13:00,price
158786,active,2024-02-28 15:14:00,price
131163,active,2024-02-28 15:15:00,other
148578,cancelled,2024-02-28 15:16:00,price
14073,active,2024-02-28 15:17:00,other
140922,active,2024-02-28 15:18:00,price
175318,active,2024-02-28 15:19:00,content
122602,cancelled,2024-02-28 15:20:00,content
170907,active,2024-02-28 15:21:00,content
188661,active,2024-02-28 15:22:00,price
94469,active,2024-02-28 15:23:00,content
16377,cancelled,2024-02-28 15:24:00,price
161380,active,2024-02-28 15:25:00,other
44356,renewed,2024-02-28 15:26:00,content
189397,cancelled,2024-02-28 15:27:00,
69777,active,2024-02-28 15:28:00,price
183355,renewed,2024-02-28 15:29:00,other
187795,renewed,2024-02-28 15:30:00,content
170336,cancelled,2024-02-28 15:31:00,content
149558,cancelled,2024-02-28 15:32:00,price
18581,renewed,2024-02-28 15:33:00,price
114320,active,2024-02-28 15:34:00,other
95600,renewed,2024-02-28 15:35:00,content
110386,cancelled,2024-02-28 15:36:00,
72180,renewed,2024-02-28 15:37:00,content
150576,renewed,2024-02-28 15:38:00,other
150300,cancelled,2024-02-28 15:39:00,price
187633,active,2024-02-28 15:40:00,content
64730,cancelled,2024-02-28 15:41:00,
182606,active,2024-02-28 15:42:00,price
34999,renewed,2024-02-28 15:43:00,other
61478,cancelled,2024-02-28 15:44:00,price
172065,renewed,2024-02-28 15:45:00,
56177,renewed,2024-02-28 15:46:00,price
134086,cancelled,2024-02-28 15:47:00,content
100577,active,2024-02-28 15:48:00,content
129872,active,2024-02-28 15:49:00,content
146985,cancelled,2024-02-28 15:50:00,content
173507,active,2024-02-28 15:51:00,other
51014,active,2024-02-28 15:52:00,price
102734,cancelled,2024-02-28 15:53:00,content
179150,active,2024-02-28 15:54:00,
189188,active,2024-02-28 15:55:00,content
130939,active,2024-02-28 15:56:00,price
61120,renewed,2024-02-28 15:57:00,content
78703,active,2024-02-28 15:58:00,price
124144,active,2024-02-28 15:59:00,content
53124,cancelled,2024-02-28 16:00:00,other
40787,cancelled,2024-02-28 16:01:00,
178894,cancelled,2024-02-28 16:02:00,content
84569,active,2024-02-28 16:03:00,price
67333,renewed,2024-02-28 16:04:00,other
93193,active,2024-02-28 16:05:00,other
178350,renewed,2024-02-28 16:06:00,price
63925,renewed,2024-02-28 16:07:00,content
181049,active,2024-02-28 16:08:00,price
184562,active,2024-02-28 16:09:00,content
72363,renewed,2024-02-28 16:10:00,price
116693,active,2024-02-28 16:11:00,content
36029,cancelled,2024-02-28 16:12:00,other
14010,renewed,2024-02-28 16:13:00,content
105326,active,2024-02-28 16:14:00,price
141701,active,2024-02-28 16:15:00,
24440,active,2024-02-28 16:16:00,other
199642,active,2024-02-28 16:17:00,other
23146,active,2024-02-28 16:18:00,content
15758,cancelled,2024-02-28 16:19:00,price
100330,renewed,2024-02-28 16:20:00,content
163380,active,2024-02-28 16:21:00,other
126436,cancelled,2024-02-28 16:22:00,
18417,active,2024-02-28 16:23:00,
129893,cancelled,2024-02-28 16:24:00,content
85170,renewed,2024-02-28 16:25:00,
163918,active,2024-02-28 16:26:00,price
183210,active,2024-02-28 16:27:00,other
119946,renewed,2024-02-28 16:28:00,content
61483,cancelled,2024-02-28 16:29:00,content
164623,cancelled,2024-02-28 16:30:00,content
35246,renewed,2024-02-28 16:31:00,price
182340,cancelled,2024-02-28 16:32:00,content
173582,cancelled,2024-02-28 16:33:00,
20726,active,2024-02-28 16:34:00,price
96111,active,2024-02-28 16:35:00,price
147515,active,2024-02-28 16:36:00,
56026,renewed,2024-02-28 16:37:00,content
85485,active,2024-02-28 16:38:00,price
104435,cancelled,2024-02-28 16:39:00,content
191870,cancelled,2024-02-28 16:40:00,other
183453,active,2024-02-28 16:41:00,price
141245,cancelled,2024-02-28 16:42:00,price
131068,active,2024-02-28 16:43:00,
170455,active,2024-02-28 16:44:00,
54440,cancelled,2024-02-28 16:45:00,content
185182,cancelled,2024-02-28 16:46:00,price
112853,renewed,2024-02-28 16:47:00,price
21361,cancelled,2024-02-28 16:48:00,other
52259,active,2024-02-28 16:49:00,
12410,cancelled,2024-02-28 16:50:00,
60439,renewed,2024-02-28 16:51:00,other
190124,active,2024-02-28 16:52:00,
147916,cancelled,2024-02-28 16:53:00,
195523,active,2024-02-28 16:54:00,content
45276,cancelled,2024-02-28 16:55:00,content
61559,active,2024-02-28 16:56:00,content
90190,renewed,2024-02-28 16:57:00,content
92507,active,2024-02-28 16:58:00,price
162403,active,2024-02-28 16:59:00,price
38263,cancelled,2024-02-28 17:00:00,price
35311,cancelled,2024-02-28 17:01:00,price
63904,active,2024-02-28 17:02:00,content
186277,active,2024-02-28 17:03:00,price
80727,active,2024-02-28 17:04:00,other
121457,renewed,2024-02-28 17:05:00,content
128371,cancelled,2024-02-28 17:06:00,price
109596,cancelled,2024-02-28 17:07:00,price
123449,active,2024-02-28 17:08:00,
80951,renewed,2024-02-28 17:09:00,content
167314,active,2024-02-28 17:10:00,other
112001,renewed,2024-02-28 17:11:00,price
96822,cancelled,2024-02-28 17:12:00,content
135697,cancelled,2024-02-28 17:13:00,
69063,active,2024-02-28 17:14:00,content
44941,active,2024-02-28 17:15:00,other
175168,renewed,2024-02-28 17:16:00,content
36833,cancelled,2024-02-28 17:17:00,other
57479,active,2024-02-28 17:18:00,content
96444,active,2024-02-28 17:19:00,price
93912,cancelled,2024-02-28 17:20:00,other
48941,active,2024-02-28 17:21:00,price
24642,renewed,2024-02-28 17:22:00,
76976,cancelled,2024-02-28 17:23:00,price
157851,active,2024-02-28 17:24:00,price
112888,cancelled,2024-02-28 17:25:00,price
96052,active,2024-02-28 17:26:00,other
15017,cancelled,2024-02-28 17:27:00,content
39451,active,2024-02-28 17:28:00,other
67401,cancelled,2024-02-28 17:29:00,price
193631,active,2024-02-28 17:30:00,other
86122,renewed,2024-02-28 17:31:00,other
50048,cancelled,2024-02-28 17:32:00,price
18183,cancelled,2024-02-28 17:33:00,other
137777,active,2024-02-28 17:34:00,
69612,active,2024-02-28 17:35:00,content
42848,active,2024-02-28 17:36:00,
16188,renewed,2024-02-28 17:37:00,other
167032,cancelled,2024-02-28 17:38:00,content
26383,active,2024-02-28 17:39:00,content
86911,cancelled,2024-02-28 17:40:00,other
34252,cancelled,2024-02-28 17:41:00,content
141603,active,2024-02-28 17:42:00,content
94007,active,2024-02-28 17:43:00,content
94591,cancelled,2024-02-28 17:44:00,
88220,renewed,2024-02-28 17:45:00,price
121641,active,2024-02-28 17:46:00,content
37790,cancelled,2024-02-28 17:47:00,content
122371,renewed,2024-02-28 17:48:00,
100995,active,2024-02-28 17:49:00,other
131515,active,2024-02-28 17:50:00,price
16207,renewed,2024-02-28 17:51:00,content
179230,cancelled,2024-02-28 17:52:00,content
128268,active,2024-02-28 17:53:00,
66195,active,2024-02-28 17:54:00,price
43353,active,2024-02-28 17:55:00,price
64673,renewed,2024-02-28 17:56:00,content
178511,active,2024-02-28 17:57:00,price
89226,cancelled,2024-02-28 17:58:00,price
53232,active,2024-02-28 17:59:00,content
140530,cancelled,2024-02-28 18:00:00,other
177092,renewed,2024-02-28 18:01:00,content
113503,active,2024-02-28 18:02:00,price
133432,cancelled,2024-02-28 18:03:00,content
66961,cancelled,2024-02-28 18:04:00,content
100386,active,2024-02-28 18:05:00,
160877,active,2024-02-28 18:06:00,other
147336,cancelled,2024-02-28 18:07:00,other
110694,active,2024-02-28 18:08:00,
32706,cancelled,2024-02-28 18:09:00,other
129715,renewed,2024-02-28 18:10:00,other
72057,active,2024-02-28 18:11:00,content
38053,active,2024-02-28 18:12:00,price
41369,renewed,2024-02-28 18:13:00,price
127191,active,2024-02-28 18:14:00,other
73203,cancelled,2024-02-28 18:15:00,price
196051,active,2024-02-28 18:16:00,price
136075,active,2024-02-28 18:17:00,other
23879,active,2024-02-28 18:18:00,price
156691,renewed,2024-02-28 18:19:00,
164482,cancelled,2024-02-28 18:20:00,other
199891,active,2024-02-28 18:21:00,
97474,active,2024-02-28 18:22:00,content
190939,cancelled,2024-02-28 18:23:00,price
85865,renewed,2024-02-28 18:24:00,price
59266,active,2024-02-28 18:25:00,content
19575,cancelled,2024-02-28 18:26:00,price
161982,active,2024-02-28 18:27:00,content
68200,active,2024-02-28 18:28:00,content
169233,cancelled,2024-02-28 18:29:00,content
77320,renewed,2024-02-28 18:30:00,content
112338,active,2024-02-28 18:31:00,other
132566,renewed,2024-02-28 18:32:00,
103754,active,2024-02-28 18:33:00,price
161776,renewed,2024-02-28 18:34:00,content
26917,cancelled,2024-02-28 18:35:00,content
181079,cancelled,2024-02-28 18:36:00,other
168911,cancelled,2024-02-28 18:37:00,other
174561,active,2024-02-28 18:38:00,
126655,active,2024-02-28 18:39:00,other
111652,cancelled,2024-02-28 18:40:00,
45739,active,2024-02-28 18:41:00,
148245,cancelled,2024-02-28 18:42:00,
144993,cancelled,2024-02-28 18:43:00,price
125950,cancelled,2024-02-28 18:44:00,price
15623,active,2024-02-28 18:45:00,
146773,cancelled,2024-02-28 18:46:00,price
39492,active,2024-02-28 18:47:00,content
166870,cancelled,2024-02-28 18:48:00,content
61522,active,2024-02-28 18:49:00,
73385,active,2024-02-28 18:50:00,content
54601,active,2024-02-28 18:51:00,
166279,cancelled,2024-02-28 18:52:00,content
40359,active,2024-02-28 18:53:00,price
179253,active,2024-02-28 18:54:00,price
96205,active,2024-02-28 18:55:00,
182670,cancelled,2024-02-28 18:56:00,price
55030,renewed,2024-02-28 18:57:00,content
106062,active,2024-02-28 18:58:00,content
177497,renewed,2024-02-28 18:59:00,content
92541,active,2024-02-28 19:00:00,content
136403,active,2024-02-28 19:01:00,price
100275,renewed,2024-02-28 19:02:00,price
103660,renewed,2024-02-28 19:03:00,price
166840,cancelled,2024-02-28 19:04:00,
131867,active,2024-02-28 19:05:00,
137777,cancelled,2024-02-28 19:06:00,content
14601,active,2024-02-28 19:07:00,
118863,cancelled,2024-02-28 19:08:00,
116492,cancelled,2024-02-28 19:09:00,
135210,cancelled,2024-02-28 19:10:00,price
42800,active,2024-02-28 19:11:00,
199049,active,2024-02-28 19:12:00,price
96976,cancelled,2024-02-28 19:13:00,price
163798,cancelled,2024-02-28 19:14:00,price
167014,cancelled,2024-02-28 19:15:00,other
12302,active,2024-02-28 19:16:00,
45732,active,2024-02-28 19:17:00,content
12595,cancelled,2024-02-28 19:18:00,content
190583,renewed,2024-02-28 19:19:00,content
43343,active,2024-02-28 19:20:00,
52708,active,2024-02-28 19:21:00,content
27369,active,2024-02-28 19:22:00,price
134077,cancelled,2024-02-28 19:23:00,price
174712,active,2024-02-28 19:24:00,price
109043,cancelled,2024-02-28 19:25:00,price
47850,active,2024-02-28 19:26:00,price
149857,active,2024-02-28 19:27:00,other
161940,renewed,2024-02-28 19:28:00,content
190000,active,2024-02-28 19:29:00,content
63186,active,2024-02-28 19:30:00,
25028,renewed,2024-02-28 19:31:00,content
15704,active,2024-02-28 19:32:00,other
13709,active,2024-02-28 19:33:00,
42375,active,2024-02-28 19:34:00,
185001,active,2024-02-28 19:35:00,price
181496,active,2024-02-28 19:36:00,content
91506,active,2024-02-28 19:37:00,content
154462,renewed,2024-02-28 19:38:00,other
110657,cancelled,2024-02-28 19:39:00,content
32166,cancelled,2024-02-28 19:40:00,other
79345,active,2024-02-28 19:41:00,other
90434,active,2024-02-28 19:42:00,
35990,active,2024-02-28 19:43:00,other
124185,active,2024-02-28 19:44:00,
108617,cancelled,2024-02-28 19:45:00,price
179437,active,2024-02-28 19:46:00,content
78018,cancelled,2024-02-28 19:47:00,content
199653,active,2024-02-28 19:48:00,other
199194,active,2024-02-28 19:49:00,other
35963,active,2024-02-28 19:50:00,
100995,active,2024-02-28 19:51:00,
152971,active,2024-02-28 19:52:00,other
36826,active,2024-02-28 19:53:00,content
24469,renewed,2024-02-28 19:54:00,price
71496,renewed,2024-02-28 19:55:00,content
149385,active,2024-02-28 19:56:00,content
39057,cancelled,2024-02-28 19:57:00,content
134503,active,2024-02-28 19:58:00,content
36617,cancelled,2024-02-28 19:59:00,other
51631,active,2024-02-28 20:00:00,price
28152,active,2024-02-28 20:01:00,other
138624,active,2024-02-28 20:02:00,price
52857,cancelled,2024-02-28 20:03:00,
76596,cancelled,2024-02-28 20:04:00,price
40786,active,2024-02-28 20:05:00,
79968,active,2024-02-28 20:06:00,other
129382,cancelled,2024-02-28 20:07:00,price
57844,active,2024-02-28 20:08:00,content
10222,renewed,2024-02-28 20:09:00,other
147921,active,2024-02-28 20:10:00,price
75969,active,2024-02-28 20:11:00,price
181743,active,2024-02-28 20:12:00,content
69375,active,2024-02-28 20:13:00,price
88963,active,2024-02-28 20:14:00,content
160032,active,2024-02-28 20:15:00,content
45653,active,2024-02-28 20:16:00,price
56089,renewed,2024-02-28 20:17:00,
110853,renewed,2024-02-28 20:18:00,content
84383,cancelled,2024-02-28 20:19:00,
41722,cancelled,2024-02-28 20:20:00,other
132241,renewed,2024-02-28 20:21:00,
198668,active,2024-02-28 20:22:00,price
85551,cancelled,2024-02-28 20:23:00,price
75093,renewed,2024-02-28 20:24:00,other
169490,cancelled,2024-02-28 20:25:00,price
60752,active,2024-02-28 20:26:00,price
141063,active,2024-02-28 20:27:00,price
183711,renewed,2024-02-28 20:28:00,price
116260,cancelled,2024-02-28 20:29:00,
32495,renewed,2024-02-28 20:30:00,content
129579,renewed,2024-02-28 20:31:00,other
96492,cancelled,2024-02-28 20:32:00,price
20127,renewed,2024-02-28 20:33:00,
140092,active,2024-02-28 20:34:00,other
131819,active,2024-02-28 20:35:00,other
14740,active,2024-02-28 20:36:00,
99932,cancelled,2024-02-28 20:37:00,price
55458,active,2024-02-28 20:38:00,price
101264,cancelled,2024-02-28 20:39:00,content
14279,cancelled,2024-02-28 20:40:00,other
18624,renewed,2024-02-28 20:41:00,
184787,active,2024-02-28 20:42:00,content
169063,cancelled,2024-02-28 20:43:00,
89498,renewed,2024-02-28 20:44:00,price
91353,active,2024-02-28 20:45:00,price
101692,active,2024-02-28 20:46:00,other
142192,active,2024-02-28 20:47:00,content
188251,renewed,2024-02-28 20:48:00,content
186817,renewed,2024-02-28 20:49:00,price
163354,active,2024-02-28 20:50:00,content
22091,cancelled,2024-02-28 20:51:00,other
125923,renewed,2024-02-28 20:52:00,
140342,active,2024-02-28 20:53:00,other
180503,active,2024-02-28 20:54:00,content
163820,cancelled,2024-02-28 20:55:00,other
66716,active,2024-02-28 20:56:00,
175904,active,2024-02-28 20:57:00,
88327,cancelled,2024-02-28 20:58:00,other
172800,cancelled,2024-02-28 20:59:00,content
192647,cancelled,2024-02-28 21:00:00,price
102613,active,2024-02-28 21:01:00,price
171743,cancelled,2024-02-28 21:02:00,other
136095,active,2024-02-28 21:03:00,
177576,active,2024-02-28 21:04:00,other
147476,renewed,2024-02-28 21:05:00,other
57082,active,2024-02-28 21:06:00,other
127746,cancelled,2024-02-28 21:07:00,price
34467,active,2024-02-28 21:08:00,content
184395,active,2024-02-28 21:09:00,price
141418,active,2024-02-28 21:10:00,content
56932,renewed,2024-02-28 21:11:00,content
43450,active,2024-02-28 21:12:00,price
59369,renewed,2024-02-28 21:13:00,content
66497,cancelled,2024-02-28 21:14:00,content
55681,active,2024-02-28 21:15:00,
142127,cancelled,2024-02-28 21:16:00,other
39307,active,2024-02-28 21:17:00,price
141108,cancelled,2024-02-28 21:18:00,content
46628,active,2024-02-28 21:19:00,price
32890,renewed,2024-02-28 21:20:00,other
169097,cancelled,2024-02-28 21:21:00,price
26595,renewed,2024-02-28 21:22:00,price
70926,renewed,2024-02-28 21:23:00,price
24917,active,2024-02-28 21:24:00,other
10749,active,2024-02-28 21:25:00,
113225,cancelled,2024-02-28 21:26:00,content
189523,active,2024-02-28 21:27:00,content
177192,cancelled,2024-02-28 21:28:00,content
117815,renewed,2024-02-28 21:29:00,price
114229,active,2024-02-28 21:30:00,price
37439,cancelled,2024-02-28 21:31:00,
69393,cancelled,2024-02-28 21:32:00,content
168887,renewed,2024-02-28 21:33:00,other
177602,renewed,2024-02-28 21:34:00,
109885,active,2024-02-28 21:35:00,content
36134,active,2024-02-28 21:36:00,content
71694,cancelled,2024-02-28 21:37:00,price
143359,active,2024-02-28 21:38:00,price
118671,cancelled,2024-02-28 21:39:00,content
55203,renewed,2024-02-28 21:40:00,content
142095,cancelled,2024-02-28 21:41:00,price
22938,renewed,2024-02-28 21:42:00,content
176046,renewed,2024-02-28 21:43:00,content
